BRDCST_DE,BRDCST_END_DE,CHNNEL_NM,PROGRM_BEGIN_TIME,PROGRM_END_TIME,PROGRM_NM,PROGRM_DC,BRDCST_TME_NM,PROGRM_BRDCST_AREA_NM,BRDCST_TIME,PROGRM_GENRE_LCLAS_NM,PROGRM_GENRE_MLSFC_NM,PROGRM_GENRE_SCLAS_NM,MALE_4_9YO_WTCHNG_RT,MALE_N10S_WTCHNG_RT,MALE_N20S_WTCHNG_RT,MALE_N30S_WTCHNG_RT,MALE_N40S_WTCHNG_RT,MALE_N50S_WTCHNG_RT,MALE_N60S_ABOVE_WTCHNG_RT,FEMALE_4_9YO_WTCHNG_RT,FEMALE_N10S_WTCHNG_RT,FEMALE_N20S_WTCHNG_RT,FEMALE_N30S_WTCHNG_RT,FEMALE_N40S_WTCHNG_RT,FEMALE_N50S_WTCHNG_RT,FEMALE_N60S_ABOVE_WTCHNG_RT,CST_CN
20210915,20210915,O tvN,080157,091031,하이클래스,,1회,전국,010834,드라마&영화,드라마,미니시리즈,0,0,0,0.0145,0.00533,0,0.00787,0,0.00912,0,0.0288,0.01028,0.0576,0.05428,"송여울역:조여정,남지선역:김지수,대니오역:하준,황나윤역:박세진,차도영역:공현주,안지용역:김남희,도진설역:우현주,한건영역:이정열,노아맘역:윤인조,유빈맘역:강연정,황재인역:박소이,안이찬역:장선율,이준희역:김지유,곽시우역:서윤혁,레이첼조역:이가은,안비서역:이채민,이정우역:김영재,이준모역:최보근,곽상건역:최성준,심애순역:서정연,정미도역:김진엽,알렉스코머역:김성태,구용회역:권혁"
20210915,20210915,O tvN,092928,103750,하이클래스,,2회,전국,010822,드라마&영화,드라마,미니시리즈,0,0,0.00388,0.0045,0.17328,0.03004,0.08905,0,0.01176,0.17006,0.11002,0.01382,0.2649,0.1029,"송여울역:조여정,남지선역:김지수,대니오역:하준,황나윤역:박세진,차도영역:공현주,안지용역:김남희,도진설역:우현주,한건영역:이정열,노아맘역:윤인조,유빈맘역:강연정,황재인역:박소이,안이찬역:장선율,이준희역:김지유,곽시우역:서윤혁,레이첼조역:이가은,안비서역:이채민,이정우역:김영재,이준모역:최보근,곽상건역:최성준,심애순역:서정연,정미도역:김진엽,알렉스코머역:김성태,구용회역:권혁"
20210915,20210915,O tvN,105814,125418,슬기로운의사생활시즌2,,11회,전국,015604,드라마&영화,드라마,미니시리즈,0,0.01165,0,0.23711,0.4704,0.31555,0.20556,0.01875,0,0.30709,0.6695,0.48841,0.2587,0.25262,"이익준역:조정석,안정원역:유연석,김준완역:정경호,양석형역:김대명,채송화역:전미도,장겨울역:신현빈,종세혁역:전광진,황지우역:이정원,김건역:이종원,최세훈역:남중규,송수빈역:김수진,이영하역:이노아,김재환역:이달,국해성역:이혜은,함덕주역:김비비,이익순역:곽선영,이우주역:김준,왕이모역:이수미,한현희역:이지원,김다영역:주보비,윤가희,정로사역:김해숙,주종수역:김갑수,도재학역:정문성,임창민역:김강민,천명태역:최영우,소이현역:윤혜리,추민하역:안은진,명은원역:김혜인,한승주역:김지성,은선진역:설유진,조영혜역:문희경,윤신혜역:박지연,용석민역:문태유,허선빈역:하윤경,최성영역:이찬형,민기준역:서진원,황재신역:양조아,봉광현역:최영준,강소예역:이세희,선우희수역:박한솔,장윤복역:조이현,장홍도역:배현성,주전역:조승연,권순정역:홍석빈,이지훈역:이지훈,황배진역:황배진"
20210915,20210915,O tvN,203049,213543,하이클래스,,3회,전국,010454,드라마&영화,드라마,미니시리즈,0,0,0.00855,0.10992,0.10005,0.08774,0.2085,0,0,0.04603,0.13778,0.00423,0.20979,0.19288,"송여울역:조여정,남지선역:김지수,대니오역:하준,황나윤역:박세진,차도영역:공현주,안지용역:김남희,도진설역:우현주,한건영역:이정열,노아맘역:윤인조,유빈맘역:강연정,황재인역:박소이,안이찬역:장선율,이준희역:김지유,곽시우역:서윤혁,레이첼조역:이가은,안비서역:이채민,이정우역:김영재,이준모역:최보근,곽상건역:최성준,심애순역:서정연,정미도역:김진엽,알렉스코머역:김성태,구용회역:권혁"
20210915,20210915,O tvN,215044,225610,하이클래스,,4회,전국,010526,드라마&영화,드라마,미니시리즈,0,0,0.00822,0.15871,0.16108,0.20043,0.19774,0,0.07983,0.10833,0.13595,0.18787,0.29797,0.43893,"송여울역:조여정,남지선역:김지수,대니오역:하준,황나윤역:박세진,차도영역:공현주,안지용역:김남희,도진설역:우현주,한건영역:이정열,노아맘역:윤인조,유빈맘역:강연정,황재인역:박소이,안이찬역:장선율,이준희역:김지유,곽시우역:서윤혁,레이첼조역:이가은,안비서역:이채민,이정우역:김영재,이준모역:최보근,곽상건역:최성준,심애순역:서정연,정미도역:김진엽,알렉스코머역:김성태,구용회역:권혁"
20210915,20210916,O tvN,231346,001447,계룡선녀전,,7회,전국,010101,드라마&영화,드라마,미니시리즈,0,0.08483,0,0.36346,0.0539,0,0.20166,0.03024,0.03259,0,0.09296,0.07179,0.00337,0.21122,"선옥남역:문채원,정이현역:윤현민,김금역:서지훈,선옥남역:고두심,조봉대역:안영미,이함숙역:전수진,점순이역:강미나,구선생역:안길강,박신선역:고건한,오선녀역:황영희"
20210916,20210916,O tvN,003045,013326,계룡선녀전,,8회,전국,010241,드라마&영화,드라마,미니시리즈,0,0.00942,0.02321,0.45089,0.01806,0.0149,0.12689,0,0.00586,0,0.28688,0.02268,0.00897,0.21221,"선옥남역:문채원,정이현역:윤현민,김금역:서지훈,선옥남역:고두심,조봉대역:안영미,이함숙역:전수진,점순이역:강미나,구선생역:안길강,박신선역:고건한,오선녀역:황영희"
20210916,20210916,O tvN,014348,015959,계룡선녀전,,9회,전국,001611,드라마&영화,드라마,미니시리즈,0,0,0,0.46875,0,0,0.05598,0,0,0,0.27578,0.3444,0.08444,0.11726,"선옥남역:문채원,정이현역:윤현민,김금역:서지훈,선옥남역:고두심,조봉대역:안영미,이함숙역:전수진,점순이역:강미나,구선생역:안길강,박신선역:고건한,오선녀역:황영희"
20210915,20210915,O'live,075013,085358,내딸서영이,,38회,전국,010345,드라마&영화,드라마,주말연속극,0,0,0,0.02009,0.34523,0.09892,0.07549,0,0.02211,0.08642,0.0706,0,0.09167,0.03855,"이서영역:이보영,강우재역:이상윤,이삼재역:천호진,이상우역:박해진,강미경역:박정아,최호정역:최윤영,강기범역:최정우,차지선역:김혜옥,강성재역:이정신,최민석역:홍요섭,김강순역:송옥숙,최경호역:심형탁,윤소미역:조은숙,정선우역:장희진,이연희역:민영원,고승찬역:곽승남,재희역:주아성,서은수역:설현,서영모역:김민경,만세역:권율,방심덕역:이일화,아이돌배우역:양요섭,호태역:남태부,배영택역:전노민,음악학원원장역:전태관,성태역:조동혁"
20210915,20210915,O'live,100926,112359,김비서가왜그럴까,,13회,전국,011433,드라마&영화,드라마,미니시리즈,0.2312,0,0,0.01667,0.28637,0.10187,0.06617,0.86373,0,0.03263,0.20376,0.14648,0.06805,0.08237,"이영준역:박서준,김미소역:박민영,이성연역:이태환,박유식역:강기영,고귀남역:황찬성,김지아역:표예진,최여사역:김혜옥,이회장역:김병옥,봉세라역:황보라,양철역:강홍석,정치인역:이유준,이영옥역:이정민,박준환역:김정운,설마음역:예원,오지란역:홍지윤,김필남역:백은혜,김말희역:허순미,미소아빠역:조덕현,정유미역:정유미"
